video_id,channel_id,rank,component,watch_video_id,bot_name,phase,homepage_level,videopage_level,topic,strategy,note,on_list,manual_label_1-4,exp_stage,on_topic
MxvD4GBkYc0,UC7NlqUnIUoSkDJxS-xlxqtQ,7,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,40,35,politics-right,dislike,4,False,True,2,True
TV5ubJq39h0,UCO0akufu9MOzyz3nvGIXAAw,8,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,40,35,politics-right,dislike,4,False,True,2,True
XojPKzDyZ30,UCUUWDzrkuEztzddaW_sgQbA,9,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,40,35,politics-right,dislike,4,False,,2,False
6sT9Hjh0cHM,UCm4vHROaPm_syaXTZK08Gag,0,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,80,70,politics-right,dislike,4,False,False,3,False
7LK6PKUJWYM,UCXIJgqnII2ZOINSWNOGFThA,1,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,80,70,politics-right,dislike,4,True,False,3,True
22TPK50f2gc,UCpw8T6Jul-RW-gWwIUYez6w,2,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,80,70,politics-right,dislike,4,False,,3,False
ulmaUtbayGY,UCdemzfq1mwUN9Gnq4MZ8Oag,3,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,80,70,politics-right,dislike,4,False,False,3,False
XojPKzDyZ30,UCUUWDzrkuEztzddaW_sgQbA,4,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,80,70,politics-right,dislike,4,False,,3,False
ahnwKC4xydc,UCshwRhftzkiov5wKR7M_LsQ,5,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,80,70,politics-right,dislike,4,False,False,3,False
PEWFu0aZroQ,UCXIJgqnII2ZOINSWNOGFThA,6,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,80,70,politics-right,dislike,4,True,False,3,True
cQyr9l22fLE,UCbmNph6atAoGfqLoCL_duAg,7,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,80,70,politics-right,dislike,4,False,,3,False
W0DzSs5d8jg,UCNEvA5GEeJ9KuynQWHtcgXw,8,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,80,70,politics-right,dislike,4,False,,3,False
mXfG-U6FNco,UCXIJgqnII2ZOINSWNOGFThA,9,videopage,WS8UmDc6UD4,politics-right_dislike_4,videopage_experiment,80,70,politics-right,dislike,4,True,False,3,True
OQ2hHwZ820E,UC7NlqUnIUoSkDJxS-xlxqtQ,0,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,0,0,politics-right,dislike-recommendation,0,False,True,1,True
SuLhDd6NuZ8,UCMYlXK0jyerVnc3dmz-vjCA,1,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,0,0,politics-right,dislike-recommendation,0,False,False,1,False
yYobOVNFrzQ,UCxXTyFekH99JnS3qaXIQW7A,2,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,0,0,politics-right,dislike-recommendation,0,False,False,1,False
BXyfCGDnuWs,UCpVm7bg6pXKo1Pr6k5kxG9A,3,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,0,0,politics-right,dislike-recommendation,0,False,False,1,False
Xvcq4aLUhR0,UCTvZcgH_rsvaGuZ8mU5jpnA,4,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,0,0,politics-right,dislike-recommendation,0,False,False,1,False
6OodtZU1W9U,UCx6h-dWzJ5NpAlja1YsApdg,5,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,0,0,politics-right,dislike-recommendation,0,True,,1,True
nlYmX5sme5Q,UCnhTGM083kfLSNfRSmQjAzg,6,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,0,0,politics-right,dislike-recommendation,0,False,False,1,False
0vDDzZ4-Sck,UCXIJgqnII2ZOINSWNOGFThA,7,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,0,0,politics-right,dislike-recommendation,0,True,False,1,True
3wg7CYDPKbo,UCXIJgqnII2ZOINSWNOGFThA,8,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,0,0,politics-right,dislike-recommendation,0,True,False,1,True
dcKQJwTdREY,UCzF4Ryn8TKn64md77gS5Q5Q,9,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,0,0,politics-right,dislike-recommendation,0,False,False,1,False
Lg2sXxn_I1U,UC2x_qNZXKDxNP1j4jvHATRQ,0,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,40,37,politics-right,dislike-recommendation,0,False,,2,False
ghni2yqQuS8,UCDmNmxF3ZVMeGyvWE9tOqPQ,1,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,40,37,politics-right,dislike-recommendation,0,False,,2,False
4RNamzJQppk,UC6ZFN9Tx6xh-skXCuRHCDpQ,2,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,40,37,politics-right,dislike-recommendation,0,False,False,2,False
wusCD55EPP0,UC6ZFN9Tx6xh-skXCuRHCDpQ,3,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,40,37,politics-right,dislike-recommendation,0,False,False,2,False
C_fC7TRSljo,UC_gUM8rL-Lrg6O3adPW9K1g,4,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,40,37,politics-right,dislike-recommendation,0,False,,2,False
tMEdVYJvTJY,UCl3JgYsJQcKZ4EmMttwua-Q,5,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,40,37,politics-right,dislike-recommendation,0,False,,2,False
4Io-t3-_Mtk,UCeY0bbntWzzVIaj2z3QigXg,6,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,40,37,politics-right,dislike-recommendation,0,False,False,2,False
eneU3Bc1Z5A,UCCjG8NtOig0USdrT5D1FpxQ,7,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,40,37,politics-right,dislike-recommendation,0,False,,2,False
PjkgLEhCI9A,UC-SJ6nODDmufqBzPBwCvYvQ,8,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,40,37,politics-right,dislike-recommendation,0,False,False,2,False
Xvcq4aLUhR0,UCTvZcgH_rsvaGuZ8mU5jpnA,9,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,40,37,politics-right,dislike-recommendation,0,False,False,2,False
nqkcxtwW-JA,UCn4sPeUomNGIr26bElVdDYg,0,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,80,38,politics-right,dislike-recommendation,0,False,False,3,False
SuLhDd6NuZ8,UCMYlXK0jyerVnc3dmz-vjCA,1,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,80,38,politics-right,dislike-recommendation,0,False,False,3,False
dcKQJwTdREY,UCzF4Ryn8TKn64md77gS5Q5Q,2,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,80,38,politics-right,dislike-recommendation,0,False,False,3,False
tJ1aMR-xkSM,UC8p1vwvWtl6T73JiExfWs1g,3,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,80,38,politics-right,dislike-recommendation,0,False,False,3,False
6yaPqs1u9nE,UCJg9wBPyKMNA5sRDnvzmkdg,4,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,80,38,politics-right,dislike-recommendation,0,False,False,3,False
6OodtZU1W9U,UCx6h-dWzJ5NpAlja1YsApdg,5,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,80,38,politics-right,dislike-recommendation,0,True,,3,True
azN-MmbIzF4,UCinjnmQEwCddOudyCC1v7qA,6,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,80,38,politics-right,dislike-recommendation,0,False,False,3,False
g6os4XPttlg,UChqUTb7kYRX8-EiaN3XFrSQ,7,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,80,38,politics-right,dislike-recommendation,0,False,False,3,False
pkWfuloETJc,UCTvZcgH_rsvaGuZ8mU5jpnA,8,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,80,38,politics-right,dislike-recommendation,0,False,False,3,False
yn5hf4cr9IM,UCVHTypjbrXH-maZaIkwweJA,9,videopage,hx8pF2iqP0o,politics-right_dislike-recommendation_0,videopage_experiment,80,38,politics-right,dislike-recommendation,0,False,False,3,False
pX_jkf4HHBA,UCeH6qE4V7n5tVwP7NkdrtJg,0,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,0,0,politics-right,dislike-recommendation,1,False,False,1,False
6dv8zJiggBs,UCyGOloOIJWt8NlE4tnejQeA,1,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,0,0,politics-right,dislike-recommendation,1,False,False,1,False
H1KP4ztKK0A,UCftwRNsjfRo08xYE31tkiyw,2,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,0,0,politics-right,dislike-recommendation,1,False,False,1,False
UDLpEQmdNZE,UCUxc0iEpV8wZV4WLOui0RwQ,3,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,0,0,politics-right,dislike-recommendation,1,False,False,1,False
dvZthEb3Dq4,UCKY5PiEq8Tl9r7f3qittXng,4,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,0,0,politics-right,dislike-recommendation,1,False,False,1,False
tHv0RExQsPQ,UCaXkIU1QidjPwiAYu6GcHjg,5,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,0,0,politics-right,dislike-recommendation,1,False,False,1,False
mXfG-U6FNco,UCXIJgqnII2ZOINSWNOGFThA,6,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,0,0,politics-right,dislike-recommendation,1,True,False,1,True
hk4LRNoFZ0U,UC61Ms-qN_-mdtF_Dw5hsRYw,7,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,0,0,politics-right,dislike-recommendation,1,False,True,1,True
FRfGrL3nBag,UCeH6qE4V7n5tVwP7NkdrtJg,8,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,0,0,politics-right,dislike-recommendation,1,False,False,1,False
QaJWZt0VJVA,UCXIJgqnII2ZOINSWNOGFThA,9,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,0,0,politics-right,dislike-recommendation,1,True,False,1,True
e0dmINDseyw,UCeH6qE4V7n5tVwP7NkdrtJg,0,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,40,39,politics-right,dislike-recommendation,1,False,False,2,False
C7qSiuoU-Uw,UC9xkc8dWgBsFfC7DOJfJLFg,1,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,40,39,politics-right,dislike-recommendation,1,False,False,2,False
Hg9F1Qjv3iU,UC5IxPw1YtEZLvwicHpbg4Wg,2,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,40,39,politics-right,dislike-recommendation,1,False,,2,False
b3UntQFFkNY,UCoYen_MbA4aGqP6bPsrlNZQ,3,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,40,39,politics-right,dislike-recommendation,1,False,,2,False
qC-U7qy7cH4,UCGq-a57w-aPwyi3pW7XLiHw,4,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,40,39,politics-right,dislike-recommendation,1,False,,2,False
30CFZV-0d8Y,UCYegFEgV3grh16Rg5_w_WPQ,5,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,40,39,politics-right,dislike-recommendation,1,False,,2,False
_sRI8GeQbtM,UCjXB7nX8bL2U2sje8d212Yw,6,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,40,39,politics-right,dislike-recommendation,1,False,False,2,False
-IYf6sgRRdE,UC3rLoj87ctEHCcS7BuvIzkQ,7,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,40,39,politics-right,dislike-recommendation,1,False,,2,False
zZO_vZM-6p8,UCeY0bbntWzzVIaj2z3QigXg,8,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,40,39,politics-right,dislike-recommendation,1,False,False,2,False
JXdwu-7iLvk,UC3rLoj87ctEHCcS7BuvIzkQ,9,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,40,39,politics-right,dislike-recommendation,1,False,,2,False
DvNzi7tmkx0,UCGLoGKOPxC_FaKW8BzH0oeA,0,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,80,40,politics-right,dislike-recommendation,1,False,,3,False
b3UntQFFkNY,UCoYen_MbA4aGqP6bPsrlNZQ,1,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,80,40,politics-right,dislike-recommendation,1,False,,3,False
hIiyIEyUxu8,UCzWwWbbKHg4aodl0S35R6XA,2,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,80,40,politics-right,dislike-recommendation,1,False,,3,False
C7qSiuoU-Uw,UC9xkc8dWgBsFfC7DOJfJLFg,3,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,80,40,politics-right,dislike-recommendation,1,False,False,3,False
CrPIj_tf8n8,UCO0akufu9MOzyz3nvGIXAAw,4,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,80,40,politics-right,dislike-recommendation,1,False,True,3,True
uXwD8ieDDrc,UCeH6qE4V7n5tVwP7NkdrtJg,5,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,80,40,politics-right,dislike-recommendation,1,False,False,3,False
-IYf6sgRRdE,UC3rLoj87ctEHCcS7BuvIzkQ,6,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,80,40,politics-right,dislike-recommendation,1,False,,3,False
zZO_vZM-6p8,UCeY0bbntWzzVIaj2z3QigXg,7,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,80,40,politics-right,dislike-recommendation,1,False,False,3,False
DcA5TotAkhs,UCzWwWbbKHg4aodl0S35R6XA,8,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,80,40,politics-right,dislike-recommendation,1,False,,3,False
6T7pUEZfgdI,UCzQUP1qoWDoEbmsQxvdjxgQ,9,videopage,zjEJ-sItrC0,politics-right_dislike-recommendation_1,videopage_experiment,80,40,politics-right,dislike-recommendation,1,False,False,3,False
VRJzvJ5XPQI,UCftwRNsjfRo08xYE31tkiyw,0,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,0,0,politics-right,dislike-recommendation,2,False,False,1,False
A6Dkt7zyImk,UCsT0YIqwnpJCM-mx7-gSA4Q,1,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,0,0,politics-right,dislike-recommendation,2,False,False,1,False
iuYlGRnC7J8,UCWo4IA01TXzBeGJJKWHOG9g,2,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,0,0,politics-right,dislike-recommendation,2,False,False,1,False
-HOYBi8cnoI,UCbZNo0dHLynunjSpvdAEJDA,3,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,0,0,politics-right,dislike-recommendation,2,False,False,1,False
BvjJWhnDpO0,UCrdGjkqTZVMmAOk4YDjFV-w,4,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,0,0,politics-right,dislike-recommendation,2,False,False,1,False
CpRQG4b2ApQ,UCTXNz3gjAypWp3EhlIATEJQ,5,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,0,0,politics-right,dislike-recommendation,2,False,False,1,False
4jwUXV4QaTw,UCftwRNsjfRo08xYE31tkiyw,6,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,0,0,politics-right,dislike-recommendation,2,False,False,1,False
NzFImNY8w-E,UCc8TbSged5O_G8_eVD-YmbQ,7,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,0,0,politics-right,dislike-recommendation,2,False,False,1,False
nWfEANZOYSk,UCw1V3VC3xAzL66X4VwqaKlg,8,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,0,0,politics-right,dislike-recommendation,2,False,False,1,False
ybk2IzwV6Zg,UCsT0YIqwnpJCM-mx7-gSA4Q,9,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,0,0,politics-right,dislike-recommendation,2,False,False,1,False
CpRQG4b2ApQ,UCTXNz3gjAypWp3EhlIATEJQ,0,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,40,39,politics-right,dislike-recommendation,2,False,False,2,False
wVa0kQVHM18,UCg1ubsYf-jFmMvLLtb42mkg,1,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,40,39,politics-right,dislike-recommendation,2,False,False,2,False
ltKwIIIchLE,UC0uVZd8N7FfIZnPu0y7o95A,2,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,40,39,politics-right,dislike-recommendation,2,False,False,2,False
fxWsiSh_ccA,UCDvJcb8Adv-_bOrtnRLmiDw,3,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,40,39,politics-right,dislike-recommendation,2,False,False,2,False
ADbwpq7LvEA,UCc8TbSged5O_G8_eVD-YmbQ,4,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,40,39,politics-right,dislike-recommendation,2,False,False,2,False
kwz-Md6OoyA,UCvlVuntLjdURVD3b3Hx7kxw,5,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,40,39,politics-right,dislike-recommendation,2,False,,2,False
Sllh5Hkue6k,UCXIJgqnII2ZOINSWNOGFThA,6,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,40,39,politics-right,dislike-recommendation,2,True,False,2,True
soqVqKlLryw,UCqT2O_5CC-qJU2ZzYvNmwNw,7,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,40,39,politics-right,dislike-recommendation,2,True,,2,True
NzFImNY8w-E,UCc8TbSged5O_G8_eVD-YmbQ,8,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,40,39,politics-right,dislike-recommendation,2,False,False,2,False
A3l_S5n3-p8,UCuvU-LheyGgal40NwYISs_A,9,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,40,39,politics-right,dislike-recommendation,2,False,False,2,False
CpRQG4b2ApQ,UCTXNz3gjAypWp3EhlIATEJQ,0,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,80,40,politics-right,dislike-recommendation,2,False,False,3,False
wVa0kQVHM18,UCg1ubsYf-jFmMvLLtb42mkg,1,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,80,40,politics-right,dislike-recommendation,2,False,False,3,False
boSc9KvEVGM,UCxEgOKuI-n-WOJaNcisHvSg,2,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,80,40,politics-right,dislike-recommendation,2,False,,3,False
ADbwpq7LvEA,UCc8TbSged5O_G8_eVD-YmbQ,3,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,80,40,politics-right,dislike-recommendation,2,False,False,3,False
A3l_S5n3-p8,UCuvU-LheyGgal40NwYISs_A,4,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,80,40,politics-right,dislike-recommendation,2,False,False,3,False
UAH0D9_v9Dc,UCudqVyQYnmi8NwWfd11Rmvw,5,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,80,40,politics-right,dislike-recommendation,2,True,,3,True
d2Q8E30OE1c,UCuvU-LheyGgal40NwYISs_A,6,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,80,40,politics-right,dislike-recommendation,2,False,False,3,False
-HOYBi8cnoI,UCbZNo0dHLynunjSpvdAEJDA,7,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,80,40,politics-right,dislike-recommendation,2,False,False,3,False
7WylR8EvhnE,UCMJ37LLcxHK4JOQYiJ0mz3g,8,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,80,40,politics-right,dislike-recommendation,2,False,,3,False
FlwqqgYAyZs,UCudqVyQYnmi8NwWfd11Rmvw,9,videopage,VBtGguVdfsY,politics-right_dislike-recommendation_2,videopage_experiment,80,40,politics-right,dislike-recommendation,2,True,,3,True
Ls34Jk7AXu0,UCsT0YIqwnpJCM-mx7-gSA4Q,0,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,0,0,politics-right,dislike-recommendation,3,False,False,1,False
iuYlGRnC7J8,UCWo4IA01TXzBeGJJKWHOG9g,1,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,0,0,politics-right,dislike-recommendation,3,False,False,1,False
IESYMFtLIis,UCAuUUnT6oDeKwE6v1NGQxug,2,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,0,0,politics-right,dislike-recommendation,3,False,False,1,False
e3omXxplhxQ,UC9RsuSrCvnNmerQb7KyNVuQ,3,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,0,0,politics-right,dislike-recommendation,3,False,False,1,False
ay5h5dq14mM,UCp1KrVaZDZ7BOI_QBuTWWmg,4,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,0,0,politics-right,dislike-recommendation,3,False,False,1,False
DQcjLa5YbWo,UCQaDjAIpg-pd44ats-HXCyA,5,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,0,0,politics-right,dislike-recommendation,3,False,False,1,False
Z95vnwah7Rc,UCVgO39Bk5sMo66-6o6Spn6Q,6,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,0,0,politics-right,dislike-recommendation,3,False,False,1,False
_A-pZH-S4jk,UC3vC6b_w6HkozUe_s4g0apQ,7,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,0,0,politics-right,dislike-recommendation,3,False,False,1,False
8oeiOeDq_Nc,UCsT0YIqwnpJCM-mx7-gSA4Q,8,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,0,0,politics-right,dislike-recommendation,3,False,False,1,False
bCLSfEmy8vk,UC16niRr50-MSBwiO3YDb3RA,9,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,0,0,politics-right,dislike-recommendation,3,False,False,1,False
1kw6exE5DKI,UC_ECSdck4XrH5DMGKkWqrTA,0,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,40,39,politics-right,dislike-recommendation,3,True,,2,True
e3omXxplhxQ,UC9RsuSrCvnNmerQb7KyNVuQ,1,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,40,39,politics-right,dislike-recommendation,3,False,False,2,False
DQcjLa5YbWo,UCQaDjAIpg-pd44ats-HXCyA,2,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,40,39,politics-right,dislike-recommendation,3,False,False,2,False
55s4OWzwj0A,UC1JAwKeDUjN2orv5t7LWODQ,3,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,40,39,politics-right,dislike-recommendation,3,False,,2,False
WwemMSU6Yr4,UCrp_UI8XtuYfpiqluWLD7Lw,4,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,40,39,politics-right,dislike-recommendation,3,False,False,2,False
VKtTq0WZg7E,UCqT2O_5CC-qJU2ZzYvNmwNw,5,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,40,39,politics-right,dislike-recommendation,3,True,,2,True
Bb2Vt-BUMWY,UCinjnmQEwCddOudyCC1v7qA,6,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,40,39,politics-right,dislike-recommendation,3,False,False,2,False
gPRxNra8opM,UCp1KrVaZDZ7BOI_QBuTWWmg,7,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,40,39,politics-right,dislike-recommendation,3,False,False,2,False
dXfw0ucuaI8,UCXIJgqnII2ZOINSWNOGFThA,8,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,40,39,politics-right,dislike-recommendation,3,True,False,2,True
9fEmzDkPioc,UCeY0bbntWzzVIaj2z3QigXg,9,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,40,39,politics-right,dislike-recommendation,3,False,False,2,False
1kw6exE5DKI,UC_ECSdck4XrH5DMGKkWqrTA,0,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,80,40,politics-right,dislike-recommendation,3,True,,3,True
e3omXxplhxQ,UC9RsuSrCvnNmerQb7KyNVuQ,1,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,80,40,politics-right,dislike-recommendation,3,False,False,3,False
WwemMSU6Yr4,UCrp_UI8XtuYfpiqluWLD7Lw,2,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,80,40,politics-right,dislike-recommendation,3,False,False,3,False
55s4OWzwj0A,UC1JAwKeDUjN2orv5t7LWODQ,3,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,80,40,politics-right,dislike-recommendation,3,False,,3,False
IBtpP8rG9EU,UC_wsp6_eSkGOSNxNoztYa8g,4,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,80,40,politics-right,dislike-recommendation,3,False,,3,False
Bb2Vt-BUMWY,UCinjnmQEwCddOudyCC1v7qA,5,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,80,40,politics-right,dislike-recommendation,3,False,False,3,False
8oeiOeDq_Nc,UCsT0YIqwnpJCM-mx7-gSA4Q,6,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,80,40,politics-right,dislike-recommendation,3,False,False,3,False
I5i8FnpKTSs,UC6ZFN9Tx6xh-skXCuRHCDpQ,7,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,80,40,politics-right,dislike-recommendation,3,False,False,3,False
gPRxNra8opM,UCp1KrVaZDZ7BOI_QBuTWWmg,8,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,80,40,politics-right,dislike-recommendation,3,False,False,3,False
3EOIYpAs7Uk,UCqT2O_5CC-qJU2ZzYvNmwNw,9,videopage,E3TOLzadbjQ,politics-right_dislike-recommendation_3,videopage_experiment,80,40,politics-right,dislike-recommendation,3,True,,3,True
