CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL
UCQeWZ0ninG-2pzlaenh2ECw,The Rageaholic,80888490,US,1,316000,21344.671498,21344.671498,83948593,123465.671375531,88797.000220603,36718.14516129,36718.14516129,62.290084,2011-04-09T00:00:00.0000000Z,2022-01-14T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLTIvOYJQzImUveYLxqQ1aHg0ibPnvp4-nTXxdbA0w=s88-c-k-c0x00ffffff-no-rj
UCv9DAy2WyVEsCyUFbJb8HFg,African Community,495948,US,0.9,12800,195.816101,195.816101,496198,4.748398883,13.575587819,23.995037221,21.595533499,28.333333,2014-07-12T00:00:00.0000000Z,2021-06-19T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AKedOLT2x2Gbfwuovjn40IyxzOPHVV6lwzNqNJpj5qbcvA=s88-c-k-c0x00ffffff-no-rj
UC_bbrKG3Jqj_zDxnkGNoNjQ,Edinburgh Television Festival,10443764,GB,0.85,15600,2093.219791,2093.219791,10428421,361.352423292,1678.23065745,3299.050868486,2804.193238213,25.656347,2008-05-26T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,C,"[
  ""Mainstream News"",
  ""PartisanLeft""
]",Partisan Left,Mainstream Media,https://yt3.ggpht.com/LvL3-cT-es7zC4vQjK5JVnMjKYAsNoSdzCfDevTMv0Sf5i41DilwC-2MbO58JqLceT-X83nx=s88-c-k-c0x00ffffff-no-rj
UCcMjLgeWNwqL2LBGS-iPb1A,Bishop Robert Barron,90715157,US,1,483000,16722.209435,16722.209435,91102597,92445.066505332,99590.190966733,48018.996277916,48018.996277916,11.574691,2007-02-10T00:00:00.0000000Z,2022-01-10T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""ReligiousConservative""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLQT8CGwi5mVm_wY6K27wg-5QPU2KbSI94R9tYNVUw=s88-c-k-c0x00ffffff-no-rj
UCp7LPFmh6pyFpWQY6htER3A,Center for Inquiry,10329126,US,1,59600,1909.068609,1909.068609,10350970,1236.863683285,10240.268528343,4915.904466501,4915.904466501,35.309211,2007-03-05T00:00:00.0000000Z,2022-01-07T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/M4IA0vhUIzC7WEc7Wu9cRshLYT7tFtVgG7D1a1QyPlMRXIJX-ID61xJZYe-cn6LcBOtxR4dhlg=s88-c-k-c0x00ffffff-no-rj
UCSfSp8LZwjhlz2u2ykhrRIw,Radio Snaga Naroda - zvanični kanal,10560704,RS,0.85,20300,4678.759912,4678.759912,10620785,102.083654859,74.272028601,1132.621588089,962.728349876,55.910460,2015-09-10T00:00:00.0000000Z,2021-11-27T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRps-xnBqOTzGq7Zsr1HBpvz4-sS56jeC6j7JVT=s88-c-k-c0x00ffffff-no-rj
UCxeNOfHMGLdp9NWsdjl2fxw,BibleOrTraditions,9747271,,1,33900,2089.386354,2089.386354,9707289,8.94439304,3.40826462,114.952853598,114.952853598,12.038462,2007-10-23T00:00:00.0000000Z,2020-07-12T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTEC7vMZlKJFue_6b7kg_hZsUrpPvdFDHSugT8o5Q=s88-c-k-c0x00ffffff-no-rj
UCzFSNq-Q7QV6kBSw9zCoVXg,And We Know,27957418,US,1,385000,65473.659574,65473.659574,52313454,287510.162699025,2956.141499179,34670.750620347,34670.750620347,31.300395,2018-08-07T00:00:00.0000000Z,2020-10-14T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJx34MMMhxoNcqxANRoR8RTD4dpg2yEmFcx8Fpsr=s88-c-k-c0xffffffff-no-rj-mo
UCxjC_VVez3w8Uyh7LWPnkXA,FOX 13 News Utah,189471430,US,0.85,198000,45149.503533,45149.503533,191704792,58127.133232762,88630.744900241,209297.904466501,177903.218796526,3.109826,2010-06-01T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/8ZpUkKValXAcrxvDuwnYq8xEwi0YrqnHhPeT5ck7jiGgPZ9o_tZ-yMm9ymwPEcA6iUXWiqVOCw=s88-c-k-c0x00ffffff-no-rj
UCzznO4xSV8BKnUBPyswtCUw,Arirang News,251715907,US,0.9,564000,52028.811152,52028.811152,238864272,58601.577307243,69055.20331236,149437.947890819,134494.153101737,1.950674,2009-06-21T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/4PthwEL90ZIhkgYJXf2MB31m0TzindJ6f_j5frukEUTLtbnL2MHBD-CGDaV5_TRTdiJQMJJyAg=s88-c-k-c0x00ffffff-no-rj
UCGmglDvqKzQmiCoyN61YGjw,Uncivil Law,3533075,US,0.85,47700,2783.809119,2783.809119,3602249,11202.250926476,4693.509416769,4304.514888337,3658.837655087,44.332198,2018-06-30T01:00:07.0000000Z,2022-01-14T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""Libertarian"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLT4bDL-LU4jMVcU2MFE0BgPrra6_egBrYhIsIL90A=s88-c-k-c0x00ffffff-no-rj
UCBAvAMf9FP2K6_IOohvnGZw,LuxorMedia,2450578,,1,12900,1032.811289,1032.811289,2451894,5.71543928,0.4052707692,25.571960298,25.571960298,8.298137,2008-08-09T00:00:00.0000000Z,2015-02-08T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRBdROYVrjYnGUASQn0C2-aw0POGW58pofoaNW6=s88-c-k-c0x00ffffff-no-rj
UCZMlLVO1Uv1iID7hAAw6JsQ,Annette Cividanes,11516696,US,1,90900,9814.936279,9814.936279,11552180,4102.576892779,46.189550536,4466.946650124,4466.946650124,18.576419,2017-07-27T00:39:37.0000000Z,2020-10-16T22:57:24.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJwmwCiy3HUbFsmAE99IyWfa48E3ZxZotIyKYvmq0g=s88-c-k-c0xffffffff-no-rj-mo
UCREX7c5UXcKk5IubTZIGG4g,TransAtlantic Productions,9453858,US,1,83400,3693.749149,3693.749149,9762579,2055.631612648,1559.336550657,4420.524813896,4420.524813896,105.424242,2014-10-19T00:00:00.0000000Z,2022-01-13T00:00:00.0000000Z,C,"[
  ""Black"",
  ""Conspiracy"",
  ""SocialJustice""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLR8nO892xm1jepOUYL4N-7rn81XTZLJr07gFm4zbg=s88-c-k-c0x00ffffff-no-rj
UCSg1Bd8SoPK-F6kWvzwEnSQ,CollegeBinary,11537884,,0.8,43000,3246.928531,3246.928531,11539584,53.864386531,20.836898402,190.080645161,152.064516129,3.377358,2006-12-20T00:00:00.0000000Z,2016-09-12T00:00:00.0000000Z,C,"[
  ""Educational""
]",Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLScOhQ-d_zdyD9QOfqfbXZoEJFEEqsVfAamAbpY=s88-c-k-c0x00ffffff-no-rj
UCDd2QfVHRgLCjuJ1uwfuZDA,Town Hall Seattle,5093997,US,0.95,22400,1178.119225,1178.119225,5049419,443.56055737,13337.974257364,2342.949131514,2225.801674938,65.694017,2010-04-20T00:00:00.0000000Z,2022-01-13T00:00:00.0000000Z,L,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AKedOLRdVM139OFcflLF32_swEpqqrSaCNsErEw_dMin=s88-c-k-c0x00ffffff-no-rj
UC1X9HTMhyL4UpmjgkrN41oQ,Memology 101,267889029,US,0.8,465000,153213.868015,153213.868015,287888858,531967.981681925,112254.57861352,315316.141439206,252252.913151365,4.090794,2016-11-23T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLRiS3ZpcwM_emCdIsfbP9V_NOm0eQUjBG17sUpw=s88-c-k-c0x00ffffff-no-rj
UCpEdOLvL6olNghR-BWghUQA,ThePottersClay,3561023,,1,38800,1574.273047,1574.273047,3586194,489.177943945,23.448770319,1237.755583127,1237.755583127,9.446367,2015-10-12T00:00:00.0000000Z,2022-01-06T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLStPVm4JL6cECmCILSQHAA9z8P4mKh0DXrJEIg3Lw=s88-c-k-c0x00ffffff-no-rj
UC_PQMz5LHOPFL7ZjD_JZVVA,Bible Prophecy Talk,2336259,,1,12700,501.833548,501.833548,2336537,145.741322419,28.962622755,143.993796526,143.993796526,34.026667,2009-04-10T00:00:00.0000000Z,2022-01-08T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRS7jY7irwA_V9zglxNHo6suTeKB9D-Yz8K5z2W_g=s88-c-k-c0x00ffffff-no-rj
UC6KorV7Zypphb3v204ixI9Q,The GoldFish Report,973186,,1,13900,994.085802,994.085802,973210,291.897588983,6.908316007,688.980148883,688.980148883,70.130435,2018-02-12T19:15:55.0000000Z,2020-10-18T01:13:52.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJwzNgtAO9Has4xKH20pCouRbsnFuAWt6VQnBOM39w=s88-c-k-c0xffffffff-no-rj-mo
UCBmgRDABwbJzj9gVOpl0B-Q,GreaterSapien,4767141,US,0.9,33200,1227.142347,1227.142347,4810398,1830.040806741,1332.237198841,589.847394541,530.862655087,19.870879,2010-10-27T00:00:00.0000000Z,2021-07-21T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AKedOLQePxKmP7SUSkU-XF-sSneWJ8TMJBOsCjJctL9F=s88-c-k-c0x00ffffff-no-rj
UCAFAz3Yau0kVYdr1nZ4IFTQ,Moriel TV,7514216,US,0.9,36600,2897.368221,2897.368221,7640360,12829.753771313,6855.187706619,4904.496277916,4414.046650124,39.258765,2014-10-26T00:00:00.0000000Z,2022-01-14T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/4SBRDlTynL1QGcJ7vaVffAmTX5Q0AUn8I9OqigrzMP0v8CV0Exbo7LiQsTtAWND85lpYzafwoWM=s88-c-k-c0x00ffffff-no-rj
UCjBMTYjT1aToIyYEHXzqIXg,America 2.0,6348147,US,0.95,20700,10256.560582,10256.560582,6348811,0.3692220968,0.0591314299,42.785359801,40.646091811,5.980919,2015-01-05T00:00:00.0000000Z,2016-09-15T17:58:12.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQd7ICcJe9i-CIuV8TrAA-bWMCJv2pHkcEFgeN-fw=s88-c-k-c0x00ffffff-no-rj
UCAJqGdQ-KO8jEcsEx4PA-Lg,The Common Sense Conservative,45092488,US,1,100000,19924.203640,19924.203640,45985062,56963.961658401,1422.611225555,13199.415632754,13199.415632754,20.729384,2015-09-21T03:08:38.0000000Z,2022-01-15T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/RK9pXOJGXnP5hotk43Yc5IEAPviPYkIyS64Tj7lRWZWcH2vacvytJ_8_YIYaWlzKT4YrvIK2Bw=s88-c-k-c0x00ffffff-no-rj
UCesgbYEQ1Q4c_2DrGIUMk4Q,Futureman19,1219231,US,1,12300,757.489720,757.489720,1215771,332.439470769,1.830134702,159.765508685,159.765508685,43.545455,2017-08-21T00:00:00.0000000Z,2022-01-12T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLT97s30OfBJGmSna3-ip-rDzHM7-yDCl1EegxOH=s88-c-k-c0x00ffffff-no-rj
UCnyct2HCC6Q-brUcs6_iO-A,Edgar Cayce's A.R.E.,2502225,US,0.9,53400,1130.021038,1130.021038,5854639,197.972438416,92.136497644,251.8808933,226.69280397,31.587459,2007-10-31T21:01:19.0000000Z,2022-01-06T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQI5YkFJaEJTQDqKt6CucQ_KBzlVdsVtpPFlawpXQ=s88-c-k-c0x00ffffff-no-rj
UCZII2-pYouhc81JtJ9zShEw,WSPA 7News,25992290,,1,37600,5561.279487,5561.279487,26026788,5301.39115536,3833.035762816,11396.698511166,11396.698511166,1.905290,2009-03-24T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLQeMWtWtSTF1kgHiQYJWn28hcBMMta42dga6_Bd=s88-c-k-c0x00ffffff-no-rj
UCctYDldywZPDj_GByD9anrw,SuperDeltaBravo1,2994301,,0.85,12500,3049.321101,3049.321101,2991384,36.339803584,0.7275839386,132.09057072,112.276985112,4.710801,2010-11-03T06:10:27.0000000Z,2013-07-11T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTgP8o_Z9KA5EqaqQ2CALx8bKZRVI-w_NnNvTiP=s88-c-k-c0x00ffffff-no-rj
UCvcDoQ28hK-iyNNZugOA6wg,The Gunner's Wife,1521377,US,1,65700,2935.433396,2935.433396,3129172,3669.222438281,204.830708954,2336.013647643,2336.013647643,10.256410,2018-12-24T00:00:00.0000000Z,2021-11-24T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/V3lCXm-CqG1_0PeUbIJLESRAwOH2SgGluCu6PD259B515iY7dwx3fORjC4cLJsF1GdWrv1y2qQ=s88-c-k-c0x00ffffff-no-rj
UCEm6sfz7w7lhiRGbbyGtXhA,Pryme Minister The Original Dripster,83382,US,1,32100,4414.891892,4414.891892,816755,4561.214137494,25.81529237,1013.229528536,1013.229528536,44.151786,2020-10-08T00:00:00.0000000Z,2021-04-11T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AAUvwng9zL-d91cby8HPMTkh_3pTrvTAO76dMvzidLcv3A=s88-c-k-c0x00ffffff-no-rj
UCBYlEnfAUbrYSwF0VujcmHA,TransVoiceLessons,3965456,US,0.95,80700,2695.195024,2695.195024,4007755,2189.619003211,2132.036986337,3812.080645161,3621.476612903,53.000000,2017-12-05T00:00:00.0000000Z,2021-12-31T00:00:00.0000000Z,L,"[
  ""LGBT"",
  ""SocialJustice""
]",LGBT,YouTube,https://yt3.ggpht.com/ytc/AKedOLR7UzOLvDRWpeEDbN6-yzV5RT29L1vPqKl7jrs=s88-c-k-c0x00ffffff-no-rj
UCMAQTBPIm_0zRgTQVjS2NIA,jameskalm,10000381,,0.8,31600,1840.985182,1840.985182,9939479,836.845418372,847.797467736,2251.697270471,1801.357816377,15.383091,2007-03-12T00:00:00.0000000Z,2021-12-22T00:00:00.0000000Z,L,"[
  ""Mainstream News"",
  ""PartisanLeft""
]",Partisan Left,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLQT2ntTschL6B0--pTkaZ6tTIs3uwU61tZ0UHsa=s88-c-k-c0x00ffffff-no-rj
UC1We2bbcKjMqYJO9qdYu95g,Jacque Fresco Foundation,1664065,US,1,40800,337.285859,337.285859,1664843,62.795052084,46.552648967,126.817617866,126.817617866,8.950000,2006-08-16T00:00:00.0000000Z,2020-02-20T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLSyjJ4eiXTBXT9OAzAMVixe69EL4s_sZOL98Xus=s88-c-k-c0x00ffffff-no-rj
UCpjyZtIIu-x4rKs8bhCrCPQ,RAWarchive,866741,,1,11600,816.416196,816.416196,867034,13.093955186,2.438523251,19.331265509,19.331265509,26.857143,2010-09-22T00:00:00.0000000Z,2013-08-19T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQj-ruyo1HBGRCldfbeAi-gGvZzUBbHwMIWLJD4=s88-c-k-c0x00ffffff-no-rj
UCKdALw0BErtqmGI2AUtbbhg,TMJ4 News,185367579,,0.95,189000,47353.972951,47353.972951,171563444,15525.109917386,30960.3836017,46100.82382134,43795.782630273,2.089213,2012-02-14T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLSjc1F8E-f_vKi9gPqU_Tpp42vkj6LFQ6-m-xJ56w=s88-c-k-c0x00ffffff-no-rj
UCAiYc2OLKmBzPgBaW0bTSbA,Friend Dog Studios,9546638,US,1,23400,4394.067648,4394.067648,9548309,22.478078449,28.079350547,463.481389578,463.481389578,9.600000,2015-01-17T00:00:00.0000000Z,2020-12-29T00:00:00.0000000Z,L,"[
  ""LateNightTalkShow"",
  ""PartisanLeft""
]",Partisan Left,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLQF7uqTbD8SqPvsYMKoDLUZ1x6vM57gaYM4m-Gp=s88-c-k-c0x00ffffff-no-rj
UCnDDVHmaiCrII800qwAxeQQ,Hikosaemon,5501438,JP,0.85,31900,1035.060648,1035.060648,5239477,167.283495852,115.390874174,113.789081886,96.720719603,33.526561,2008-03-01T00:00:00.0000000Z,2022-01-09T00:00:00.0000000Z,C,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLTVTZ9T6-i6FL5uDcv9HCkWNIOdqIgqm4tTUcOASg=s88-c-k-c0x00ffffff-no-rj
UC-7vnmA1Zf1cRyqs9aR77ag,TheGreatestTruthNeverTold,41673235,US,0.9,176000,11700.700084,11700.700084,41783200,1801.243011118,175.504395865,2793.910669975,2514.519602978,9.088912,2011-10-25T00:00:00.0000000Z,2021-08-04T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ8_8NeYkt_xIWL66vp0qtZxluMBVtbH04krMK2ng=s88-c-k-c0x00ffffff-no-rj
UCy5CvZAyn7skY1OCrg0VcYw,NABU Leaks,1239174,,1,27300,6593.489474,6593.489474,1252763,104.973923325,4.256782109,1554.296526055,1554.296526055,12.547619,2020-03-10T00:00:00.0000000Z,2020-09-16T08:47:11.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJxPh0k8HWt2EskgkXVe9qeAN7AYkoUKxTo8setf=s88-c-k-c0xffffffff-no-rj-mo
UC6ubbifx2lhO4bNLYwDWbjA,CONSPIRACY-R-US,1528126,,1,51300,1359.204285,1359.204285,1776480,1092.463908187,248.249520901,1434.869727047,1434.869727047,23.350000,2018-06-09T00:00:00.0000000Z,2022-01-06T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ6WWVMWHo91dZZOoMP0sMQ7E3TX0-oIgCPw7bvLA=s88-c-k-c0x00ffffff-no-rj
UC5YhuszBwBRv783fd5hAHaQ,CBC Comedy,101828770,CA,0.9,211000,27511.131686,27511.131686,101323498,10523.665293879,12328.117010278,22738.379652605,20464.541687345,2.435886,2011-12-16T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,L,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AKedOLSAnvu9QVEHTOvH9m1LN0dWNE47HYifw5068V2Kow=s88-c-k-c0x00ffffff-no-rj
UCY28mIo-PA7CP_q8pAp6Jog,ImFromDriftwood,34927966,,0.8,121000,7530.021791,7530.021791,34901651,801.244219236,3840.463563765,7888.081885856,6310.465508685,6.407178,2009-05-06T00:00:00.0000000Z,2022-01-13T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AKedOLSK-g_t7RALPwCdCP3HY6rLZdn682CzfUXCr6yZ=s88-c-k-c0x00ffffff-no-rj
UC7X4Fro2FPNZF3_KITj0MHA,Rik,1641174,,0.8,15400,765.760392,765.760392,1639493,636.524729677,480.679332685,1043.884615385,835.107692308,42.812081,2015-10-25T00:00:00.0000000Z,2021-09-04T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AKedOLRHO-3416JInD-L2Tft2yC5VAygQZa3_edWY_Ob6A=s88-c-k-c0x00ffffff-no-rj
UCB5AwR8lnqzsPS6iCzDZxwg,Marfoogle TV,21124644,US,1,170000,18008.545455,18008.545455,21790340,58102.998132548,4730.699923042,25027.102977667,25027.102977667,102.631356,2018-09-21T00:00:00.0000000Z,2022-01-13T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQw6KbEYJ4_a7X1svR2JAdf6gw51PI40xVc3_PL=s88-c-k-c0x00ffffff-no-rj
UCAtdV6VWa02UpCB2YHuVmHg,Union Rescue Mission,2958630,US,0.85,11700,567.484814,567.484814,2970783,139.248042199,299.464806972,269.359801489,228.955831266,3.518135,2007-09-14T00:00:00.0000000Z,2022-01-13T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLRy_k8-rnXcBvzfSmEvEI1PDQTK_qHeTXoJaT0bow=s88-c-k-c0x00ffffff-no-rj
UCsba91UGiQLFOb5DN3Z_AdQ,CNBCAfrica,34904216,ZA,0.9,149000,7455.317105,7455.317105,33996246,2577.050232988,5414.667242395,6737.44292804,6063.698635236,8.982587,2009-07-21T00:00:00.0000000Z,2022-01-14T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLQ_gyT_HzrsLRXUIwsBY-sc7Ogoxc2YRcJ5xMnOZQ=s88-c-k-c0x00ffffff-no-rj
UCWF0PiUvUi3Jma2oFgaiX2w,VICE TV,325934849,US,1,1830000,150751.246777,150751.246777,327431708,109700.28871722,74374.564094721,120048.73573201,120048.73573201,3.489559,2016-02-02T00:00:00.0000000Z,2022-01-13T00:00:00.0000000Z,L,"[
  ""MissingLinkMedia"",
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,Missing Link Media,https://yt3.ggpht.com/FXLtXovi3kRM30XtAfAMcNNDcoWsFtXrm3h6vzXvaWLPE0jCbj9q2CbHljnKUoJzJdzGGrFtXZs=s88-c-k-c0x00ffffff-no-rj
UCedePgTnisX8sAUhYtqfBEA,AfriSynergyNews,1341074,US,1,66400,4064.175236,4064.175236,13358944,6292.404354628,105.593167719,3186.3808933,3186.3808933,33.399898,2012-01-19T03:19:56.0000000Z,2021-01-18T22:09:43.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AAUvwnjpxT08t7MIGKS-yk0i9ukzwraYJv32dfCpu_6M_Q=s88-c-k-c0x00ffffff-no-rj
UCWaSnCxBPg6OuC_3EbdCeMg,Now The End Begins,4474081,US,1,14300,2384.051350,2384.051350,4503473,2121.995695533,136.787121347,1657.338709677,1657.338709677,47.972789,2016-11-08T00:00:00.0000000Z,2022-01-10T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AKedOLSFvO_xPDgj9ISiXzDOE4k4OWGjvvs1irWEBesGZg=s88-c-k-c0x00ffffff-no-rj
UCB0kGZ75LjKETjjCAgSvZ_A,Election Predictions Official,16889947,US,0.9,75900,19619.969697,19619.969697,17481393,54389.633478019,39480.646300659,21623.271712159,19460.944540943,10.925339,2019-07-28T00:00:00.0000000Z,2022-01-04T00:00:00.0000000Z,L,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AKedOLSBPU_aPhVboTbKM9j3V-7EOIJy2ypwj_UgfMnPcw=s88-c-k-c0x00ffffff-no-rj
UCczq0lf4nd5GHG-2Pjoz4Vw,Sid Roth's It's Supernatural!,228168759,US,1,1360000,58046.702258,58046.702258,246814578,91908.235251108,20847.303823447,95170.978908189,95170.978908189,25.945698,2010-05-25T00:00:00.0000000Z,2022-01-14T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRqdY1KtTu8hDcKSKb5iKlsLnYRUwUWsVGwyUPKjg=s88-c-k-c0x00ffffff-no-rj
UCHr2GqhllLpeUkw67ueN1-A,American Masters PBS,16128152,US,0.85,72300,5525.174107,5525.174107,16089307,7368.528237772,6420.095383355,9635.169975186,8189.894478908,3.056338,2014-01-19T20:13:31.0000000Z,2022-01-09T00:00:00.0000000Z,L,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLTCI24I1J8u4a-JJ937bGxghuxKioKgGK3qm5a_FA=s88-c-k-c0x00ffffff-no-rj
UCdRZe4cCeKXi5ZcFmhuv1-w,Brian Moonan,2018531,US,0.95,13200,428.457573,428.457573,2019749,24.098509209,6.631907214,97.129032258,92.272580645,17.893939,2008-10-19T00:00:00.0000000Z,2021-09-15T00:00:00.0000000Z,R,"[
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AKedOLSvbRNIaerS-1hD3I5VEkwnBIBXlbRFMV4bOE_RPg=s88-c-k-c0x00ffffff-no-rj
